Time (ms),Distance (mm),PWM
10.0,1459.0,200,1920.0,-114.0
14.0,1459.0,200,1920.0,-114.0
27.0,1459.0,200,1920.0,-114.0
36.0,1459.0,200,1920.0,-114.0
48.0,1459.0,200,1920.0,-114.0
61.0,1459.0,200,1920.0,-114.0
67.0,1459.0,200,1920.0,-114.0
74.0,1459.0,200,1920.0,-114.0
90.0,1459.0,200,1920.0,-114.0
102.0,1459.0,200,1920.0,-114.0
108.0,1459.0,200,1920.0,-114.0
115.0,1459.0,200,1920.0,-114.0
120.0,1459.0,200,1920.0,-114.0
125.0,1459.0,200,1920.0,-114.0
139.0,1459.0,200,1920.0,-114.0
152.0,1459.0,200,1920.0,-114.0
162.0,1459.0,200,1920.0,-114.0
168.0,1459.0,200,1920.0,-114.0
177.0,1459.0,200,1920.0,-114.0
188.0,1459.0,200,1920.0,-114.0
198.0,1459.0,200,1920.0,-114.0
216.0,1866.0,200,1866.0,-114.0
230.0,1866.0,200,1877.86,-114.0
243.0,1866.0,200,1877.86,-114.0
256.0,1866.0,200,1877.86,-114.0
262.0,1866.0,200,1877.86,-114.0
269.0,1866.0,200,1877.86,-114.0
279.0,1866.0,200,1877.86,-114.0
287.0,1866.0,200,1877.86,-114.0
299.0,1866.0,200,1877.86,-114.0
309.0,1866.0,200,1877.86,-114.0
320.0,1866.0,200,1877.86,-114.0
326.0,1866.0,200,1877.86,-114.0
333.0,1793.0,200,1793.0,-114.0
352.0,1793.0,200,1816.508,-114.0
364.0,1793.0,200,1816.508,-114.0
374.0,1793.0,200,1816.508,-114.0
385.0,1793.0,200,1816.508,-114.0
391.0,1793.0,200,1816.508,-114.0
400.0,1793.0,200,1816.508,-114.0
412.0,1793.0,200,1816.508,-114.0
422.0,1793.0,200,1816.508,-114.0
433.0,1793.0,200,1816.508,-114.0
439.0,1793.0,200,1816.508,-114.0
444.0,1793.0,200,1816.508,-114.0
451.0,1793.0,200,1816.508,-114.0
471.0,1793.0,200,1816.508,-114.0
484.0,1793.0,200,1816.508,-114.0
496.0,1793.0,200,1816.508,-114.0
502.0,1793.0,200,1816.508,-114.0
509.0,1793.0,200,1816.508,-114.0
525.0,1793.0,200,1816.508,-114.0
537.0,1793.0,200,1816.508,-114.0
543.0,1793.0,200,1816.508,-114.0
550.0,1793.0,200,1816.508,-114.0
555.0,1793.0,200,1816.508,-114.0
560.0,1793.0,200,1816.508,-114.0
574.0,1793.0,200,1816.508,-114.0
587.0,1793.0,200,1816.508,-114.0
597.0,1793.0,200,1816.508,-114.0
603.0,1793.0,200,1816.508,-114.0
612.0,1793.0,200,1816.508,-114.0
623.0,1793.0,200,1816.508,-114.0
634.0,1793.0,200,1816.508,-114.0
640.0,1793.0,200,1816.508,-114.0
651.0,1442.0,200,1442.0,-114.0
667.0,1442.0,200,1535.115,-114.0
679.0,1442.0,200,1535.115,-114.0
691.0,1442.0,200,1535.115,-115.0
697.0,1442.0,200,1535.115,-115.0
704.0,1442.0,200,1535.115,-115.0
724.0,1442.0,200,1535.115,-116.0
737.0,1442.0,200,1535.115,-116.0
749.0,1442.0,200,1535.115,-116.0
755.0,1442.0,200,1535.115,-116.0
762.0,1442.0,200,1535.115,-116.0
778.0,1442.0,200,1535.115,-116.0
790.0,1442.0,200,1535.115,-116.0
796.0,1442.0,200,1535.115,-115.0
803.0,1442.0,200,1535.115,-115.0
808.0,1442.0,200,1535.115,-115.0
813.0,1442.0,200,1535.115,-115.0
829.0,1442.0,200,1535.115,-115.0
836.0,1442.0,200,1535.115,-115.0
848.0,1442.0,200,1535.115,-114.0
860.0,1442.0,200,1535.115,-114.0
872.0,1442.0,200,1535.115,-114.0
888.0,1442.0,200,1535.115,-114.0
3435.0,454.0,-200,447.611,85.0
4743.0,1114.0,-200,937.723,86.0
